preco;valor_m2;quartos;suites;vagas;espaco;latitude;longitude
1410000.0;8924.0;4;3;3;158.0;-15.84067;-48.02206
299000.0;9343.0;1;1;1;32.0;-15.845095068508;-48.030893091352
650000.0;6842.0;3;2;2;95.0;-15.839115002118;-48.02592502815
830000.0;8924.0;3;3;3;93.0;-15.84067;-48.02206
310000.0;8378.0;1;1;1;37.0;-15.829375000125;-48.011825032538
570000.0;10961.0;2;1;1;52.0;-15.829993262634;-48.039328560105
299000.0;4152.0;2;1;1;72.0;-15.839245786226;-48.030011081761
330000.0;7615.0;1;0;0;43.0;-15.84067;-48.02206
1210000.0;11000.0;3;2;2;110.0;-15.835735462934;-48.02866838915
820000.0;8817.0;3;3;3;93.0;-15.834165006333;-48.038544989209
498000.0;9054.0;1;0;0;55.0;-15.84067;-48.02206
335000.0;10151.0;1;0;0;33.0;-15.84067;-48.02206
860000.0;8113.0;4;4;4;106.0;-15.84067;-48.02206
1350000.0;7941.0;3;2;2;170.0;-15.84067;-48.02206
680000.0;11333.0;2;1;1;60.0;-15.836122270133;-48.040183520072
650000.0;8125.0;2;1;1;80.0;-15.835195016505;-48.015859996907
250000.0;7352.0;1;1;1;34.0;-15.843415626518;-48.024210171831
720000.0;9863.0;3;2;2;73.0;-15.84067;-48.02206
510000.0;8600.0;2;1;1;59.0;-15.83673500262;-48.032885025271
290000.0;7250.0;1;0;0;40.0;-15.839090003091;-48.025080006581
999000.0;8394.0;3;2;2;119.0;-15.84067;-48.02206
660000.0;8354.0;3;2;2;79.0;-15.836918381182;-48.039159954942
1500000.0;10416.0;4;3;3;144.0;-15.84067;-48.02206
1617000.0;11000.0;3;3;3;147.0;-15.84067;-48.02206
750000.0;9259.0;3;2;2;81.0;-15.838701645321;-48.036807093913
990000.0;9000.0;2;2;2;110.0;-15.831075851288;-48.015214627468
865000.0;8917.0;2;2;2;97.0;-15.84067;-48.02206
670000.0;7282.0;3;2;2;92.0;-15.835195016505;-48.015859996907
1620000.0;9000.0;4;3;3;180.0;-15.84067;-48.02206
270000.0;6750.0;1;1;1;40.0;-15.845095068508;-48.030893091352
990000.0;10531.0;3;2;2;94.0;-15.836918381182;-48.039159954942
920000.0;8846.0;4;2;2;104.0;-15.84067;-48.02206
850000.0;8762.0;3;2;2;97.0;-15.836665013729;-48.014330006211
600570.0;9000.0;3;2;2;66.0;-15.838685071444;-48.028773031088
360000.0;8372.0;1;0;0;43.0;-15.84067;-48.02206
950000.0;7364.0;3;2;2;129.0;-15.839758276622;-48.03437398531
1649000.0;9993.0;4;4;4;165.0;-15.84060973365;-48.027706587243
960000.0;8571.0;3;2;2;112.0;-15.84067;-48.02206
690000.0;8313.0;3;2;2;83.0;-15.844432049564;-48.026566190314
399000.0;11400.0;1;1;1;35.0;-15.838328619067;-48.037296854433
1200000.0;7058.0;3;2;2;170.0;-15.83693499483;-48.015079976998
340000.0;8717.0;1;0;0;39.0;-15.844604958131;-48.032664723176
709999.0;8509.0;3;1;1;83.0;-15.836631976279;-48.042906345641
1315000.0;9006.0;4;2;2;146.0;-15.84060973365;-48.027706587243
630000.0;9402.0;2;1;1;67.0;-15.838838020657;-48.024303707966
459000.0;7913.0;2;1;1;58.0;-15.84067;-48.02206
550000.0;7971.0;2;2;2;69.0;-15.83263347211;-48.014091547176
670000.0;11166.0;2;1;1;60.0;-15.84067;-48.02206
640000.0;9696.0;2;1;1;66.0;-15.829993262634;-48.039328560105
870000.0;9157.0;3;2;2;95.0;-15.844959835383;-48.027943339188
140000.0;2800.0;2;0;0;50.0;-15.862464993662;-48.024800009106
630000.0;7590.0;3;2;2;83.0;-15.836631976279;-48.042906345641
500000.0;11363.0;1;1;1;44.0;-15.838380765547;-48.011476184693
1090000.0;7730.0;4;2;2;141.0;-15.83455;-48.03885
325000.0;8125.0;1;1;1;40.0;-15.83869498495;-48.038969993609
1320000.0;6416.0;4;2;2;205.0;-15.83514;-48.01797
355000.0;5634.0;2;1;1;63.0;-15.853245158638;-48.037448533886
535000.0;9385.0;2;1;1;57.0;-15.836200006696;-48.033500005507
345000.0;10454.0;1;0;0;33.0;-15.84067;-48.02206
480000.0;8275.0;2;0;0;58.0;-15.830976955297;-48.011021404263
1599900.0;7804.0;4;3;3;205.0;-15.84067;-48.02206
1250000.0;8620.0;3;2;2;145.0;-15.834902512606;-48.019895881256
279000.0;9300.0;1;1;1;30.0;-15.839758276622;-48.03437398531
630000.0;8181.0;3;2;2;77.0;-15.83455;-48.03885
208000.0;5942.0;1;1;1;35.0;-15.84067;-48.02206
450000.0;8490.0;2;1;1;53.0;-15.84067;-48.02206
1370000.0;10703.0;3;2;2;128.0;-15.84067;-48.02206
345000.0;10147.0;1;1;1;34.0;-15.836631976279;-48.042906345641
820000.0;9879.0;2;2;2;83.0;-15.84067;-48.02206
950000.0;9693.0;4;3;3;98.0;-15.836765009834;-48.019485002393
780000.0;9285.0;3;2;2;84.0;-15.84067;-48.02206
395000.0;7314.0;2;1;1;54.0;-15.828305008276;-48.01347999741
700000.0;8536.0;2;1;1;82.0;-15.843219480939;-48.022248736307
560000.0;8358.0;3;2;2;67.0;-15.84067;-48.02206
900000.0;7758.0;3;2;2;116.0;-15.838185009006;-48.017989964233
330000.0;9705.0;1;1;1;34.0;-15.84067;-48.02206
539000.0;9135.0;2;1;1;59.0;-15.84067;-48.02206
880000.0;8543.0;3;2;2;103.0;-15.84067;-48.02206
385000.0;10131.0;2;1;1;38.0;-15.843219480939;-48.022248736307
545000.0;7898.0;2;1;1;69.0;-15.84067;-48.02206
920000.0;9019.0;3;2;2;102.0;-15.84067;-48.02206
1000000.0;8264.0;3;2;2;121.0;-15.84067;-48.02206
310000.0;7328.0;1;0;0;42.0;-15.84067;-48.02206
299000.0;11500.0;1;1;1;26.0;-15.832450448402;-48.009124755818
850000.0;9444.0;3;2;2;90.0;-15.84067;-48.02206
579000.0;7567.0;3;2;2;76.0;-15.84067;-48.02206
305000.0;9242.0;1;1;1;33.0;-15.841920228821;-48.029991698267
820000.0;7735.0;3;2;2;106.0;-15.839758276622;-48.03437398531
590000.0;8194.0;3;2;2;72.0;-15.838328619067;-48.037296854433
540000.0;8437.0;2;1;1;64.0;-15.84067;-48.02206
530000.0;7571.0;3;2;2;70.0;-15.854895694028;-48.037294222577
1650000.0;9016.0;4;3;3;183.0;-15.838701645321;-48.036807093913
1290000.0;9735.0;4;2;2;132.0;-15.836534989456;-48.01198500116
637000.0;8381.0;2;1;1;76.0;-15.838349985815;-48.023145002324
570000.0;10363.0;2;1;1;55.0;-15.839317797727;-48.036046158252
350000.0;10000.0;1;1;1;35.0;-15.841920228821;-48.029991698267
860000.0;9347.0;3;3;3;92.0;-15.833969561015;-48.036708072058
680000.0;10000.0;2;1;1;68.0;-15.83263347211;-48.014091547176
525000.0;7094.0;3;2;2;74.0;-15.84067;-48.02206
280000.0;10000.0;1;1;1;28.0;-15.837135007995;-48.029319992303
880000.0;11428.0;3;2;2;77.0;-15.84067;-48.02206
530000.0;9636.0;2;1;1;55.0;-15.836122270133;-48.040183520072
400000.0;8888.0;1;0;0;45.0;-15.838345569024;-48.029974218802
395000.0;10128.0;1;0;0;39.0;-15.845095068508;-48.030893091352
810000.0;6806.0;3;2;2;119.0;-15.832000002652;-48.036129995266
485000.0;9700.0;2;1;1;50.0;-15.83455;-48.03885
685000.0;9785.0;3;2;2;70.0;-15.833969561015;-48.036708072058
600000.0;9375.0;2;1;1;64.0;-15.84067;-48.02206
950000.0;6462.0;3;2;2;147.0;-15.84067;-48.02206
1100000.0;6432.0;4;2;2;171.0;-15.841842667042;-48.021175574139
950000.0;7307.0;2;2;2;130.0;-15.84067;-48.02206
427000.0;6671.0;3;2;2;64.0;-15.828529999512;-48.012204984209
430000.0;9555.0;1;0;0;45.0;-15.831060379564;-48.012730940109
900000.0;9000.0;4;3;3;100.0;-15.836122270133;-48.040183520072
680000.0;9714.0;2;1;1;70.0;-15.839499726024;-48.040365306995
368000.0;10823.0;1;0;0;34.0;-15.836631976279;-48.042906345641
840000.0;6363.0;2;1;1;132.0;-15.84067;-48.02206
850000.0;9015.0;3;2;2;94.0;-15.84067;-48.02206
420000.0;7777.0;2;0;0;54.0;-15.84067;-48.02206
690000.0;7419.0;3;2;2;93.0;-15.838701645321;-48.036807093913
673408.0;9348.0;3;2;2;72.0;-15.851060010423;-48.03281499447
1750000.0;8333.0;3;2;2;210.0;-15.84060973365;-48.027706587243
730000.0;7689.0;4;2;2;94.0;-15.84067;-48.02206
545000.0;9561.0;2;1;1;57.0;-15.84067;-48.02206
1680000.0;10370.0;4;4;4;162.0;-15.84067;-48.02206
720000.0;8571.0;2;1;1;84.0;-15.844432049564;-48.026566190314
1250000.0;7668.0;4;2;2;163.0;-15.84067;-48.02206
735000.0;8986.0;3;2;2;81.0;-15.844959835383;-48.027943339188
600000.0;10000.0;2;1;1;60.0;-15.834840000996;-48.01474998147
440000.0;10232.0;1;1;1;43.0;-15.836122270133;-48.040183520072
649000.0;8653.0;2;1;1;75.0;-15.843075011318;-48.028464996269
600000.0;9375.0;3;2;2;64.0;-15.84067;-48.02206
2500000.0;8896.0;4;3;3;281.0;-15.84067;-48.02206
420000.0;9333.0;1;1;1;45.0;-15.84067;-48.02206
365000.0;9125.0;1;0;0;40.0;-15.831060379564;-48.012730940109
675000.0;11842.0;2;2;2;57.0;-15.836631976279;-48.042906345641
699000.0;8034.0;3;2;2;87.0;-15.838229020206;-48.020574407655
614000.0;10065.0;2;1;1;61.0;-15.838044989313;-48.022429984073
964554.0;8611.0;3;2;2;112.0;-15.838345569024;-48.029974218802
680000.0;8500.0;3;2;2;80.0;-15.839439989459;-48.020920026126
480000.0;7164.0;2;1;1;67.0;-15.837020008283;-48.016994990416
500000.0;8064.0;2;1;1;62.0;-15.84067;-48.02206
620000.0;9117.0;2;1;1;68.0;-15.834165006333;-48.038544989209
580000.0;8787.0;2;1;1;66.0;-15.84067;-48.02206
335000.0;10151.0;2;1;1;33.0;-15.84067;-48.02206
1990000.0;7107.0;3;3;3;280.0;-15.84067;-48.02206
90000.0;2727.0;1;1;1;33.0;-15.875994998904;-47.994064995085
360000.0;8372.0;1;0;0;43.0;-15.844604958131;-48.032664723176
560000.0;9655.0;2;1;1;58.0;-15.832000002652;-48.036129995266
875000.0;9510.0;3;2;2;92.0;-15.84067;-48.02206
580000.0;10357.0;2;2;2;56.0;-15.836631976279;-48.042906345641
125000.0;3906.0;1;0;0;32.0;-15.829993262634;-48.039328560105
565000.0;8432.0;2;0;0;67.0;-15.843415626518;-48.024210171831
690000.0;6831.0;3;1;1;101.0;-15.834902512606;-48.019895881256
519000.0;7109.0;2;0;0;73.0;-15.839793783435;-48.035433039244
499000.0;8457.0;2;2;2;59.0;-15.84067;-48.02206
543500.0;11091.0;2;0;0;49.0;-15.834165006333;-48.038544989209
560000.0;9655.0;2;1;1;58.0;-15.827749571353;-48.029059288268
1070000.0;10288.0;3;2;2;104.0;-15.84067;-48.02206
470000.0;8703.0;2;1;1;54.0;-15.83514;-48.01797
739000.0;8903.0;2;1;1;83.0;-15.843075011318;-48.028464996269
360000.0;9473.0;1;0;0;38.0;-15.838349985815;-48.023145002324
880000.0;11428.0;3;2;2;77.0;-15.836918381182;-48.039159954942
440000.0;7586.0;2;1;1;58.0;-15.832854587364;-48.016059124564
555000.0;12333.0;1;1;1;45.0;-15.84067;-48.02206
690000.0;8117.0;2;1;1;85.0;-15.84067;-48.02206
748000.0;6448.0;3;2;2;116.0;-15.838185009006;-48.017989964233
698377.0;10912.0;2;2;2;64.0;-15.837371178171;-48.038556163428
430000.0;12285.0;1;0;0;35.0;-15.84067;-48.02206
590000.0;9218.0;2;1;1;64.0;-15.833969561015;-48.036708072058
290000.0;6904.0;1;1;1;42.0;-15.84067;-48.02206
330000.0;10000.0;1;1;1;33.0;-15.84067;-48.02206
599000.0;8557.0;2;1;1;70.0;-15.84067;-48.02206
630000.0;8873.0;3;2;2;71.0;-15.831075851288;-48.015214627468
549900.0;8207.0;2;1;1;67.0;-15.84067;-48.02206
298000.0;8764.0;1;0;0;34.0;-15.836122270133;-48.040183520072
600000.0;9090.0;2;1;1;66.0;-15.84060973365;-48.027706587243
397000.0;8270.0;1;1;1;48.0;-15.838701645321;-48.036807093913
520000.0;10400.0;1;0;0;50.0;-15.84067;-48.02206
405000.0;6750.0;2;1;1;60.0;-15.84067;-48.02206
580000.0;9830.0;2;1;1;59.0;-15.84067;-48.02206
990000.0;9252.0;4;3;3;107.0;-15.84067;-48.02206
616000.0;6553.0;3;2;2;94.0;-15.84067;-48.02206
420000.0;7000.0;2;1;1;60.0;-15.830170002687;-48.017505029225
415000.0;6916.0;2;1;1;60.0;-15.830234983391;-48.01624497772
430000.0;7413.0;2;1;1;58.0;-15.828529999512;-48.012204984209
880000.0;6984.0;2;2;2;126.0;-15.841842667042;-48.021175574139
550000.0;9166.0;2;1;1;60.0;-15.84067;-48.02206
430000.0;6417.0;3;2;2;67.0;-15.830170002687;-48.017505029225
790000.0;7523.0;3;2;2;105.0;-15.84060973365;-48.027706587243
270000.0;9000.0;1;1;1;30.0;-15.836631976279;-48.042906345641
440000.0;6376.0;3;2;2;69.0;-15.828305008276;-48.01347999741
315000.0;9545.0;1;1;1;33.0;-15.836122270133;-48.040183520072
970000.0;10319.0;3;2;2;94.0;-15.836918381182;-48.039159954942
250000.0;5208.0;2;0;0;48.0;-15.85799125881;-48.030039307702
214000.0;6114.0;1;1;1;35.0;-15.831820001282;-48.034634999016
560000.0;9253.0;2;1;1;60.0;-15.84067;-48.02206
0.0;0.0;4;2;2;128.0;-15.84067;-48.02206
760000.0;9743.0;2;1;1;78.0;-15.84067;-48.02206
360000.0;10285.0;1;1;1;35.0;-15.836631976279;-48.042906345641
550000.0;8593.0;2;0;0;64.0;-15.836765009834;-48.019485002393
350000.0;10435.0;1;1;1;33.0;-15.836631976279;-48.042906345641
350000.0;10606.0;1;1;1;33.0;-15.833969561015;-48.036708072058
314000.0;7476.0;1;0;0;42.0;-15.83869498495;-48.038969993609
620000.0;8157.0;2;1;1;76.0;-15.839793783435;-48.035433039244
880000.0;9166.0;3;2;2;96.0;-15.839758276622;-48.03437398531
720000.0;6428.0;3;2;2;112.0;-15.84067;-48.02206
795000.0;8281.0;3;2;2;96.0;-15.84067;-48.02206
390000.0;8863.0;1;0;0;44.0;-15.836631976279;-48.042906345641
320000.0;9696.0;2;1;1;33.0;-15.835195016505;-48.015859996907
715000.0;7526.0;3;2;2;95.0;-15.84067;-48.02206
700000.0;5511.0;3;2;2;127.0;-15.837020008283;-48.016994990416
1070000.0;7753.0;4;2;2;138.0;-15.83455;-48.03885
590000.0;8428.0;2;1;1;70.0;-15.84060973365;-48.027706587243
310000.0;9393.0;1;0;0;33.0;-15.84067;-48.02206
1250000.0;7961.0;4;3;3;157.0;-15.84067;-48.02206
660000.0;7173.0;3;2;2;92.0;-15.832899988551;-48.018114980319
399900.0;8161.0;1;0;0;49.0;-15.83263347211;-48.014091547176
1260000.0;10677.0;4;3;3;118.0;-15.841920228821;-48.029991698267
1590000.0;8833.0;3;3;3;180.0;-15.84067;-48.02206
425000.0;9444.0;2;1;1;45.0;-15.828729556526;-48.030439167642
460000.0;10454.0;1;0;0;44.0;-15.838380765547;-48.011476184693
565000.0;8308.0;2;0;0;68.0;-15.84067;-48.02206
300000.0;6521.0;2;0;0;46.0;-15.840789999739;-48.042800020446
420000.0;11666.0;1;0;0;36.0;-15.84067;-48.02206
430000.0;7413.0;1;1;1;58.0;-15.836122270133;-48.040183520072
435000.0;7909.0;2;1;1;55.0;-15.84067;-48.02206
465000.0;11071.0;1;1;1;42.0;-15.84067;-48.02206
1195000.0;8415.0;4;2;2;142.0;-15.84067;-48.02206
370000.0;5967.0;2;1;1;62.0;-15.830019987575;-48.015514997773
560000.0;7179.0;3;2;2;78.0;-15.84067;-48.02206
330000.0;9705.0;1;1;1;34.0;-15.84067;-48.02206
550000.0;8593.0;2;1;1;64.0;-15.84067;-48.02206
330000.0;6226.0;2;0;0;53.0;-15.84067;-48.02206
280000.0;7179.0;1;0;0;39.0;-15.835360014269;-48.047945000254
1529700.0;10405.0;3;3;3;147.0;-15.84067;-48.02206
921151.0;9088.0;3;2;2;101.0;-15.84067;-48.02206
245000.0;8448.0;1;0;0;29.0;-15.836918381182;-48.039159954942
3499000.0;11397.0;3;3;3;307.0;-15.841345122238;-48.019032846386
195000.0;6724.0;1;0;0;29.0;-15.84067;-48.02206
285000.0;9827.0;1;1;1;29.0;-15.841842667042;-48.021175574139
650000.0;10156.0;2;1;1;64.0;-15.84067;-48.02206
1095000.0;5855.0;3;2;2;187.0;-15.84067;-48.02206
699000.0;7206.0;3;2;2;97.0;-15.844432049564;-48.026566190314
630000.0;7974.0;3;2;2;79.0;-15.838349985815;-48.023145002324
495000.0;9900.0;1;1;1;50.0;-15.84067;-48.02206
544000.0;8417.0;2;0;0;64.0;-15.841181517634;-48.03821302233
360000.0;10285.0;1;0;0;35.0;-15.830976955297;-48.011021404263
1650000.0;9166.0;4;2;2;180.0;-15.84067;-48.02206
290000.0;9062.0;1;1;1;32.0;-15.84067;-48.02206
840000.0;6363.0;2;2;2;132.0;-15.834902512606;-48.019895881256
760000.0;8172.0;3;2;2;93.0;-15.84067;-48.02206
215000.0;6142.0;1;1;1;35.0;-15.84067;-48.02206
1990000.0;11055.0;4;3;3;180.0;-15.84067;-48.02206
650000.0;9701.0;2;1;1;67.0;-15.839140708117;-48.026817125194
664990.0;8903.0;2;0;0;74.0;-15.843075011318;-48.028464996269
550000.0;7857.0;2;1;1;70.0;-15.839140708117;-48.026817125194
445000.0;5933.0;3;2;2;75.0;-15.834665007812;-48.012055031961
720000.0;8674.0;3;2;2;83.0;-15.84067;-48.02206
445000.0;9888.0;1;0;0;45.0;-15.829993262634;-48.039328560105
549000.0;7625.0;3;2;2;72.0;-15.84067;-48.02206
669000.0;8448.0;3;2;2;79.0;-15.84067;-48.02206
455000.0;7982.0;2;1;1;57.0;-15.838349985815;-48.023145002324
987000.0;7050.0;3;3;3;140.0;-15.836765009834;-48.019485002393
1150000.0;11165.0;3;2;2;103.0;-15.835687747487;-48.031560570408
989000.0;8990.0;3;2;2;110.0;-15.84067;-48.02206
800000.0;8333.0;3;2;2;96.0;-15.837664995733;-48.031239992953
520000.0;8125.0;2;0;0;64.0;-15.841181517634;-48.03821302233
870000.0;9354.0;3;2;2;93.0;-15.84067;-48.02206
320000.0;9696.0;1;1;1;33.0;-15.838701645321;-48.036807093913
315000.0;10161.0;1;0;0;31.0;-15.84239;-48.04411
215000.0;4673.0;2;0;0;46.0;-15.851060010423;-48.03281499447
480000.0;8727.0;2;1;1;55.0;-15.834700002258;-48.013594997122
620000.0;7209.0;2;1;1;86.0;-15.83455;-48.03885
690000.0;8117.0;1;1;1;85.0;-15.84067;-48.02206
850000.0;8173.0;3;2;2;104.0;-15.844959835383;-48.027943339188
690000.0;6764.0;3;2;2;102.0;-15.841345122238;-48.019032846386
1200000.0;8108.0;3;2;2;148.0;-15.838229020206;-48.020574407655
580000.0;10740.0;2;1;1;54.0;-15.827749571353;-48.029059288268
1350000.0;9310.0;3;2;2;145.0;-15.834902512606;-48.019895881256
690000.0;9324.0;2;1;1;74.0;-15.84067;-48.02206
465000.0;11071.0;1;0;0;42.0;-15.844604958131;-48.032664723176
530000.0;11041.0;2;1;1;48.0;-15.836768410907;-48.017797942094
540000.0;10384.0;2;1;1;52.0;-15.84067;-48.02206
1585656.0;9788.0;4;3;3;162.0;-15.84067;-48.02206
260000.0;8125.0;1;0;0;32.0;-15.838685071444;-48.028773031088
530000.0;7361.0;2;2;2;72.0;-15.84067;-48.02206
420000.0;5250.0;1;0;0;80.0;-15.83869498495;-48.038969993609
546000.0;8950.0;2;1;1;61.0;-15.838701645321;-48.036807093913
340000.0;7234.0;2;0;0;47.0;-15.832470870366;-48.010341468159
279000.0;6642.0;1;1;1;42.0;-15.830976955297;-48.011021404263
525000.0;9375.0;2;1;1;56.0;-15.84067;-48.02206
777000.0;8931.0;3;2;2;87.0;-15.84067;-48.02206
1200000.0;7792.0;4;3;3;154.0;-15.836665013729;-48.014330006211
579000.0;8271.0;3;2;2;70.0;-15.838349985815;-48.023145002324
1600000.0;7804.0;3;3;3;205.0;-15.835687747487;-48.031560570408
570000.0;8260.0;2;1;1;69.0;-15.833969561015;-48.036708072058
1500000.0;7772.0;4;3;3;193.0;-15.834715005865;-48.010069987741
777000.0;8931.0;2;2;2;87.0;-15.837020008283;-48.016994990416
840000.0;6363.0;2;2;2;132.0;-15.84067;-48.02206
519000.0;7109.0;2;0;0;73.0;-15.839793783435;-48.035433039244
950000.0;10106.0;3;2;2;94.0;-15.84067;-48.02206
285000.0;8382.0;1;1;1;34.0;-15.84067;-48.02206
320000.0;10184.0;1;0;0;31.0;-15.832450448402;-48.009124755818
1020000.0;9107.0;4;3;3;112.0;-15.836200006696;-48.033500005507
1735020.0;10710.0;4;3;3;162.0;-15.832470870366;-48.010341468159
620000.0;8266.0;2;2;2;75.0;-15.843219480939;-48.022248736307
75000.0;2027.0;1;0;0;37.0;-15.869659998393;-48.01697998681
605000.0;9758.0;2;1;1;62.0;-15.838701645321;-48.036807093913
560000.0;9655.0;2;1;1;58.0;-15.827749571353;-48.029059288268
740000.0;7872.0;3;1;1;94.0;-15.837735005579;-48.021715007732
930000.0;6503.0;4;2;2;143.0;-15.837135007995;-48.029319992303
450000.0;7758.0;2;1;1;58.0;-15.83514;-48.01797
570000.0;9500.0;2;1;1;60.0;-15.83673500262;-48.032885025271
860000.0;9347.0;3;2;2;92.0;-15.84067;-48.02206
250000.0;7352.0;1;1;1;34.0;-15.84067;-48.02206
290000.0;8787.0;1;1;1;33.0;-15.84067;-48.02206
950000.0;7480.0;3;2;2;127.0;-15.84067;-48.02206
250000.0;9259.0;1;1;1;27.0;-15.84067;-48.02206
1799900.0;7346.0;4;4;4;245.0;-15.843075011318;-48.028464996269
1090000.0;9819.0;3;3;3;111.0;-15.84067;-48.02206
920000.0;8518.0;3;3;3;108.0;-15.84067;-48.02206
600000.0;10000.0;2;1;1;60.0;-15.838701645321;-48.036807093913
1100000.0;7333.0;4;3;3;150.0;-15.837135007995;-48.029319992303
820000.0;6456.0;2;1;1;127.0;-15.84067;-48.02206
840000.0;6363.0;4;2;2;132.0;-15.84067;-48.02206
314000.0;7658.0;1;1;1;41.0;-15.84067;-48.02206
529900.0;8198.0;2;0;0;64.0;-15.841181517634;-48.03821302233
520000.0;8666.0;2;1;1;60.0;-15.84067;-48.02206
580000.0;9666.0;2;1;1;60.0;-15.84067;-48.02206
945000.0;6517.0;4;2;2;145.0;-15.837135007995;-48.029319992303
2250000.0;8364.0;4;4;4;269.0;-15.84067;-48.02206
270000.0;8437.0;1;0;0;32.0;-15.829993262634;-48.039328560105
560000.0;6746.0;2;0;0;83.0;-15.834902512606;-48.019895881256
1070000.0;7697.0;4;2;2;139.0;-15.832854587364;-48.016059124564
300000.0;9090.0;1;0;0;33.0;-15.836122270133;-48.040183520072
440000.0;9361.0;2;0;0;47.0;-15.830976955297;-48.011021404263
329000.0;9138.0;1;0;0;36.0;-15.84067;-48.02206
535000.0;7229.0;2;1;1;74.0;-15.838380765547;-48.011476184693
719000.0;7901.0;3;2;2;91.0;-15.832000002652;-48.036129995266
820000.0;7387.0;3;2;2;111.0;-15.831075851288;-48.015214627468
475000.0;9500.0;1;0;0;50.0;-15.83455;-48.03885
594000.0;8608.0;2;1;1;69.0;-15.839140708117;-48.026817125194
649000.0;8653.0;2;1;1;75.0;-15.843075011318;-48.028464996269
685000.0;7611.0;3;2;2;90.0;-15.84067;-48.02206
1400000.0;8333.0;4;2;2;168.0;-15.838229020206;-48.020574407655
296000.0;9250.0;1;1;1;32.0;-15.838701645321;-48.036807093913
1973468.0;12033.0;3;2;2;164.0;-15.843075011318;-48.028464996269
750000.0;8333.0;2;2;2;90.0;-15.830976955297;-48.011021404263
610000.0;8133.0;3;2;2;75.0;-15.841181517634;-48.03821302233
480000.0;9230.0;2;1;1;52.0;-15.836918381182;-48.039159954942
499000.0;7796.0;2;1;1;64.0;-15.84067;-48.02206
420000.0;8571.0;2;0;0;49.0;-15.84067;-48.02206
495000.0;8250.0;2;1;1;60.0;-15.83673500262;-48.032885025271
500000.0;6999.0;1;1;1;71.0;-15.83952;-48.02993
415000.0;8645.0;2;0;0;48.0;-15.83263347211;-48.014091547176
270000.0;7500.0;1;0;0;36.0;-15.839758276622;-48.03437398531
749000.0;9134.0;3;2;2;82.0;-15.838701645321;-48.036807093913
475000.0;9134.0;2;1;1;52.0;-15.832899988551;-48.018114980319
1690000.0;8941.0;4;4;4;189.0;-15.84067;-48.02206
775000.0;8423.0;3;2;2;92.0;-15.830381600035;-48.032633560512
699000.0;8321.0;3;2;2;84.0;-15.84067;-48.02206
699000.0;5825.0;3;2;2;120.0;-15.831075851288;-48.015214627468
740000.0;9250.0;2;0;0;80.0;-15.832899988551;-48.018114980319
2200000.0;8301.0;4;4;4;265.0;-15.841842667042;-48.021175574139
455000.0;10340.0;1;1;1;44.0;-15.836631976279;-48.042906345641
900000.0;8181.0;3;2;2;110.0;-15.829108479532;-48.011169963486
360000.0;9174.0;1;0;0;39.0;-15.84067;-48.02206
640000.0;8533.0;2;1;1;75.0;-15.838349985815;-48.023145002324
1650000.0;8870.0;4;4;4;186.0;-15.83263347211;-48.014091547176
390000.0;5416.0;2;1;1;72.0;-15.854516826001;-48.031983464489
630000.0;8630.0;3;2;2;73.0;-15.844959835383;-48.027943339188
799000.0;7609.0;2;2;2;105.0;-15.84060973365;-48.027706587243
435000.0;9886.0;1;0;0;44.0;-15.841842667042;-48.021175574139
220000.0;6875.0;1;0;0;32.0;-15.834715005865;-48.010069987741
380000.0;6333.0;2;0;0;60.0;-15.830019987575;-48.015514997773
470000.0;9038.0;2;1;1;52.0;-15.829993262634;-48.039328560105
500000.0;9803.0;2;0;0;51.0;-15.838345569024;-48.029974218802
1350000.0;9310.0;4;3;3;145.0;-15.84067;-48.02206
630000.0;10000.0;2;1;1;63.0;-15.84067;-48.02206
430000.0;8600.0;1;1;1;50.0;-15.836768410907;-48.017797942094
365000.0;8902.0;1;0;0;41.0;-15.834700002258;-48.013594997122
1480000.0;148000000.0;6;4;4;0.0;-15.83915;-48.03892
820000.0;9761.0;3;2;2;84.0;-15.844432049564;-48.026566190314
809000.0;8255.0;3;2;2;98.0;-15.84067;-48.02206
465000.0;11923.0;1;0;0;39.0;-15.844604958131;-48.032664723176
750000.0;6818.0;3;2;2;110.0;-15.836765009834;-48.019485002393
890000.0;10000.0;3;2;2;89.0;-15.84067;-48.02206
437000.0;3936.0;4;3;3;111.0;-15.837135007995;-48.029319992303
849000.0;7934.0;3;2;2;107.0;-15.84067;-48.02206
740000.0;6727.0;3;2;2;110.0;-15.83780499447;-48.012715023017
220000.0;5500.0;1;1;1;40.0;-15.829258965485;-48.011103999526
270000.0;9000.0;1;1;1;30.0;-15.84067;-48.02206
699000.0;8321.0;3;2;2;84.0;-15.838229020206;-48.020574407655
220000.0;7586.0;1;1;1;29.0;-15.84096000569;-48.024699971091
480000.0;9600.0;1;1;1;50.0;-15.84067;-48.02206
402000.0;9136.0;1;1;1;44.0;-15.83673500262;-48.032885025271
315000.0;6057.0;2;0;0;52.0;-15.856242347312;-48.036267852923
2490000.0;8861.0;4;3;3;281.0;-15.84067;-48.02206
780000.0;6393.0;3;2;2;122.0;-15.836185736652;-48.035544008185
430000.0;7543.0;2;1;1;57.0;-15.839755002335;-48.021640031609
1430000.0;9862.0;4;3;3;145.0;-15.84060973365;-48.027706587243
549000.0;9465.0;2;1;1;58.0;-15.834165006333;-48.038544989209
